dataset,ratio_evaluation,evaluation_method,feature_selection,learner,accuracy,f1_score,precision,recall,top 1,top 2,top 3,top 4,top 5,top 6,top 7,top 8,top 9,top 10
turma_1,0.5,holdout (33/67),chi2 (10),neural_network,0.7461538461538462,0.5352112676056339,0.4634146341463415,0.6333333333333333,grades_average,grades_between_7_5_10,grades_between_0_2_5,grades_below_5,grades_below_mean,important_activities_complete_below_average,important_activities_incomplete,important_activities_incomplete_below_average,important_grades_below_mean,activities_incomplete
turma_1,0.5,holdout (33/67),chi2 (10),gradient_boosting,0.7923076923076923,0.5714285714285713,0.5454545454545454,0.6,grades_average,grades_between_7_5_10,grades_between_0_2_5,grades_below_5,grades_below_mean,important_activities_complete_below_average,important_activities_incomplete,important_activities_incomplete_below_average,important_grades_below_mean,activities_incomplete
turma_1,0.5,holdout (33/67),chi2 (10),svm,0.8384615384615385,0.6440677966101694,0.6551724137931034,0.6333333333333333,grades_average,grades_between_7_5_10,grades_between_0_2_5,grades_below_5,grades_below_mean,important_activities_complete_below_average,important_activities_incomplete,important_activities_incomplete_below_average,important_grades_below_mean,activities_incomplete
turma_1,0.5,xvalidation (k=10),info_gain (5),random_forest,0.8341463414634146,0.6263736263736263,0.6951219512195121,0.57,grades_between_0_2_5,activities_incomplete,partial_presence,grades_between_7_5_10,grades_below_mean,,,,,
turma_1,0.5,xvalidation (k=10),info_gain (5),knn,0.7902439024390244,0.49411764705882355,0.6,0.42,grades_between_0_2_5,activities_incomplete,partial_presence,grades_between_7_5_10,grades_below_mean,,,,,
turma_1,0.5,xvalidation (k=10),info_gain (5),tree,0.802439024390244,0.5888324873096447,0.5979381443298969,0.58,grades_between_0_2_5,activities_incomplete,partial_presence,grades_between_7_5_10,grades_below_mean,,,,,
turma_1,0.5,xvalidation (k=10),info_gain (5),naive_bayes,0.7682926829268293,0.6274509803921569,0.5161290322580645,0.8,grades_between_0_2_5,activities_incomplete,partial_presence,grades_between_7_5_10,grades_below_mean,,,,,
turma_1,0.5,xvalidation (k=10),info_gain (5),logistic_regression,0.8317073170731707,0.6424870466321244,0.6666666666666666,0.62,grades_between_0_2_5,activities_incomplete,partial_presence,grades_between_7_5_10,grades_below_mean,,,,,
turma_1,0.5,xvalidation (k=10),info_gain (5),neural_network,0.7951219512195122,0.5280898876404494,0.6025641025641025,0.47,grades_between_0_2_5,activities_incomplete,partial_presence,grades_between_7_5_10,grades_below_mean,,,,,
turma_1,0.5,xvalidation (k=10),info_gain (5),gradient_boosting,0.7853658536585366,0.5510204081632654,0.5625,0.54,grades_between_0_2_5,activities_incomplete,partial_presence,grades_between_7_5_10,grades_below_mean,,,,,
turma_1,0.5,xvalidation (k=10),info_gain (5),svm,0.7731707317073171,0.44970414201183434,0.5507246376811594,0.38,grades_between_0_2_5,activities_incomplete,partial_presence,grades_between_7_5_10,grades_below_mean,,,,,
turma_1,0.5,"random (n=10, test=33%)",info_gain (5),random_forest,0.8242857142857143,0.587248322147651,0.631768953068592,0.54858934169279,grades_between_0_2_5,activities_incomplete,partial_presence,grades_between_7_5_10,grades_below_mean,,,,,
turma_1,0.5,"random (n=10, test=33%)",info_gain (5),knn,0.7992857142857143,0.5588697017268446,0.6334519572953736,0.5,grades_between_0_2_5,activities_incomplete,partial_presence,grades_between_7_5_10,grades_below_mean,,,,,
turma_1,0.5,"random (n=10, test=33%)",info_gain (5),tree,0.7921428571428571,0.5739385065885798,0.5816023738872403,0.5664739884393064,grades_between_0_2_5,activities_incomplete,partial_presence,grades_between_7_5_10,grades_below_mean,,,,,
turma_1,0.5,"random (n=10, test=33%)",info_gain (5),naive_bayes,0.7478571428571429,0.6192017259978425,0.4922813036020583,0.8343023255813954,grades_between_0_2_5,activities_incomplete,partial_presence,grades_between_7_5_10,grades_below_mean,,,,,
turma_1,0.5,"random (n=10, test=33%)",info_gain (5),logistic_regression,0.8457142857142858,0.6666666666666666,0.7012987012987013,0.6352941176470588,grades_between_0_2_5,activities_incomplete,partial_presence,grades_between_7_5_10,grades_below_mean,,,,,
turma_1,0.5,"random (n=10, test=33%)",info_gain (5),neural_network,0.83,0.6468842729970326,0.6566265060240963,0.6374269005847953,grades_between_0_2_5,activities_incomplete,partial_presence,grades_between_7_5_10,grades_below_mean,,,,,
turma_1,0.5,"random (n=10, test=33%)",info_gain (5),gradient_boosting,0.7835714285714286,0.552437223042836,0.5582089552238806,0.5467836257309941,grades_between_0_2_5,activities_incomplete,partial_presence,grades_between_7_5_10,grades_below_mean,,,,,
turma_1,0.5,"random (n=10, test=33%)",info_gain (5),svm,0.7935714285714286,0.49387040280210154,0.6157205240174672,0.41228070175438597,grades_between_0_2_5,activities_incomplete,partial_presence,grades_between_7_5_10,grades_below_mean,,,,,
turma_1,0.5,holdout (33/67),info_gain (5),random_forest,0.7692307692307693,0.5588235294117647,0.5,0.6333333333333333,grades_between_0_2_5,activities_incomplete,grades_below_5,grades_below_mean,grades_between_7_5_10,,,,,
turma_1,0.5,holdout (33/67),info_gain (5),knn,0.7769230769230769,0.5538461538461538,0.5142857142857142,0.6,grades_between_0_2_5,activities_incomplete,grades_below_5,grades_below_mean,grades_between_7_5_10,,,,,
turma_1,0.5,holdout (33/67),info_gain (5),tree,0.7538461538461538,0.5151515151515152,0.4722222222222222,0.5666666666666667,grades_between_0_2_5,activities_incomplete,grades_below_5,grades_below_mean,grades_between_7_5_10,,,,,
turma_1,0.5,holdout (33/67),info_gain (5),naive_bayes,0.6461538461538462,0.47727272727272735,0.3620689655172414,0.7,grades_between_0_2_5,activities_incomplete,grades_below_5,grades_below_mean,grades_between_7_5_10,,,,,
turma_1,0.5,holdout (33/67),info_gain (5),logistic_regression,0.7461538461538462,0.547945205479452,0.46511627906976744,0.6666666666666666,grades_between_0_2_5,activities_incomplete,grades_below_5,grades_below_mean,grades_between_7_5_10,,,,,
turma_1,0.5,holdout (33/67),info_gain (5),neural_network,0.7538461538461538,0.5428571428571427,0.475,0.6333333333333333,grades_between_0_2_5,activities_incomplete,grades_below_5,grades_below_mean,grades_between_7_5_10,,,,,
turma_1,0.5,holdout (33/67),info_gain (5),gradient_boosting,0.7923076923076923,0.5714285714285713,0.5454545454545454,0.6,grades_between_0_2_5,activities_incomplete,grades_below_5,grades_below_mean,grades_between_7_5_10,,,,,
turma_1,0.5,holdout (33/67),info_gain (5),svm,0.8384615384615385,0.6440677966101694,0.6551724137931034,0.6333333333333333,grades_between_0_2_5,activities_incomplete,grades_below_5,grades_below_mean,grades_between_7_5_10,,,,,
turma_1,0.5,xvalidation (k=10),info_gain (10),random_forest,0.7975609756097561,0.546448087431694,0.6024096385542169,0.5,grades_between_0_2_5,activities_incomplete,partial_presence,grades_between_7_5_10,grades_below_mean,grades_below_5,attendance_below_mean,activities_complete_below_average,activities_incomplete_below_average,missing
turma_1,0.5,xvalidation (k=10),info_gain (10),knn,0.775609756097561,0.4712643678160919,0.5540540540540541,0.41,grades_between_0_2_5,activities_incomplete,partial_presence,grades_between_7_5_10,grades_below_mean,grades_below_5,attendance_below_mean,activities_complete_below_average,activities_incomplete_below_average,missing
turma_1,0.5,xvalidation (k=10),info_gain (10),tree,0.7878048780487805,0.5628140703517588,0.5656565656565656,0.56,grades_between_0_2_5,activities_incomplete,partial_presence,grades_between_7_5_10,grades_below_mean,grades_below_5,attendance_below_mean,activities_complete_below_average,activities_incomplete_below_average,missing
turma_1,0.5,xvalidation (k=10),info_gain (10),naive_bayes,0.7682926829268293,0.6387832699619772,0.5153374233128835,0.84,grades_between_0_2_5,activities_incomplete,partial_presence,grades_between_7_5_10,grades_below_mean,grades_below_5,attendance_below_mean,activities_complete_below_average,activities_incomplete_below_average,missing
turma_1,0.5,xvalidation (k=10),info_gain (10),logistic_regression,0.8195121951219512,0.6185567010309279,0.6382978723404256,0.6,grades_between_0_2_5,activities_incomplete,partial_presence,grades_between_7_5_10,grades_below_mean,grades_below_5,attendance_below_mean,activities_complete_below_average,activities_incomplete_below_average,missing
turma_1,0.5,xvalidation (k=10),info_gain (10),neural_network,0.7731707317073171,0.49729729729729727,0.5411764705882353,0.46,grades_between_0_2_5,activities_incomplete,partial_presence,grades_between_7_5_10,grades_below_mean,grades_below_5,attendance_below_mean,activities_complete_below_average,activities_incomplete_below_average,missing
turma_1,0.5,xvalidation (k=10),info_gain (10),gradient_boosting,0.7707317073170732,0.5346534653465347,0.5294117647058824,0.54,grades_between_0_2_5,activities_incomplete,partial_presence,grades_between_7_5_10,grades_below_mean,grades_below_5,attendance_below_mean,activities_complete_below_average,activities_incomplete_below_average,missing
turma_1,0.5,xvalidation (k=10),info_gain (10),svm,0.7609756097560976,0.379746835443038,0.5172413793103449,0.3,grades_between_0_2_5,activities_incomplete,partial_presence,grades_between_7_5_10,grades_below_mean,grades_below_5,attendance_below_mean,activities_complete_below_average,activities_incomplete_below_average,missing
turma_1,0.5,"random (n=10, test=33%)",info_gain (10),random_forest,0.8142857142857143,0.6024464831804281,0.652317880794702,0.5596590909090909,grades_between_0_2_5,activities_incomplete,partial_presence,grades_between_7_5_10,grades_below_mean,grades_below_5,attendance_below_mean,activities_complete_below_average,activities_incomplete_below_average,missing
turma_1,0.5,"random (n=10, test=33%)",info_gain (10),knn,0.7921428571428571,0.5190082644628099,0.6038461538461538,0.45507246376811594,grades_between_0_2_5,activities_incomplete,partial_presence,grades_between_7_5_10,grades_below_mean,grades_below_5,attendance_below_mean,activities_complete_below_average,activities_incomplete_below_average,missing
turma_1,0.5,"random (n=10, test=33%)",info_gain (10),tree,0.7607142857142857,0.5179856115107914,0.5232558139534884,0.5128205128205128,grades_between_0_2_5,activities_incomplete,partial_presence,grades_between_7_5_10,grades_below_mean,grades_below_5,attendance_below_mean,activities_complete_below_average,activities_incomplete_below_average,missing
turma_1,0.5,"random (n=10, test=33%)",info_gain (10),naive_bayes,0.745,0.6214209968186639,0.4827018121911038,0.8720238095238095,grades_between_0_2_5,activities_incomplete,partial_presence,grades_between_7_5_10,grades_below_mean,grades_below_5,attendance_below_mean,activities_complete_below_average,activities_incomplete_below_average,missing
turma_1,0.5,"random (n=10, test=33%)",info_gain (10),logistic_regression,0.8178571428571428,0.6130500758725341,0.6158536585365854,0.6102719033232629,grades_between_0_2_5,activities_incomplete,partial_presence,grades_between_7_5_10,grades_below_mean,grades_below_5,attendance_below_mean,activities_complete_below_average,activities_incomplete_below_average,missing
turma_1,0.5,"random (n=10, test=33%)",info_gain (10),neural_network,0.8,0.5731707317073171,0.5662650602409639,0.5802469135802469,grades_between_0_2_5,activities_incomplete,partial_presence,grades_between_7_5_10,grades_below_mean,grades_below_5,attendance_below_mean,activities_complete_below_average,activities_incomplete_below_average,missing
turma_1,0.5,"random (n=10, test=33%)",info_gain (10),gradient_boosting,0.7464285714285714,0.4847605224963715,0.4664804469273743,0.5045317220543807,grades_between_0_2_5,activities_incomplete,partial_presence,grades_between_7_5_10,grades_below_mean,grades_below_5,attendance_below_mean,activities_complete_below_average,activities_incomplete_below_average,missing
turma_1,0.5,"random (n=10, test=33%)",info_gain (10),svm,0.7921428571428571,0.4756756756756757,0.5789473684210527,0.4036697247706422,grades_between_0_2_5,activities_incomplete,partial_presence,grades_between_7_5_10,grades_below_mean,grades_below_5,attendance_below_mean,activities_complete_below_average,activities_incomplete_below_average,missing
turma_1,0.5,holdout (33/67),info_gain (10),random_forest,0.7615384615384615,0.5373134328358209,0.4864864864864865,0.6,grades_between_0_2_5,activities_incomplete,grades_below_5,grades_below_mean,grades_between_7_5_10,partial_presence,attendance_below_mean,grades_between_5_7_5,activities_complete_below_average,activities_incomplete_below_average
turma_1,0.5,holdout (33/67),info_gain (10),knn,0.7769230769230769,0.5538461538461538,0.5142857142857142,0.6,grades_between_0_2_5,activities_incomplete,grades_below_5,grades_below_mean,grades_between_7_5_10,partial_presence,attendance_below_mean,grades_between_5_7_5,activities_complete_below_average,activities_incomplete_below_average
turma_1,0.5,holdout (33/67),info_gain (10),tree,0.7538461538461538,0.5151515151515152,0.4722222222222222,0.5666666666666667,grades_between_0_2_5,activities_incomplete,grades_below_5,grades_below_mean,grades_between_7_5_10,partial_presence,attendance_below_mean,grades_between_5_7_5,activities_complete_below_average,activities_incomplete_below_average
turma_1,0.5,holdout (33/67),info_gain (10),naive_bayes,0.6461538461538462,0.47727272727272735,0.3620689655172414,0.7,grades_between_0_2_5,activities_incomplete,grades_below_5,grades_below_mean,grades_between_7_5_10,partial_presence,attendance_below_mean,grades_between_5_7_5,activities_complete_below_average,activities_incomplete_below_average
turma_1,0.5,holdout (33/67),info_gain (10),logistic_regression,0.7461538461538462,0.547945205479452,0.46511627906976744,0.6666666666666666,grades_between_0_2_5,activities_incomplete,grades_below_5,grades_below_mean,grades_between_7_5_10,partial_presence,attendance_below_mean,grades_between_5_7_5,activities_complete_below_average,activities_incomplete_below_average
turma_1,0.5,holdout (33/67),info_gain (10),neural_network,0.7538461538461538,0.5428571428571427,0.475,0.6333333333333333,grades_between_0_2_5,activities_incomplete,grades_below_5,grades_below_mean,grades_between_7_5_10,partial_presence,attendance_below_mean,grades_between_5_7_5,activities_complete_below_average,activities_incomplete_below_average
